자전거대여소명,자전거대여소구분,소재지도로명주소,소재지지번주소,위도,경도,운영시작시각,운영종료시각,휴무일,요금구분,자전거이용요금,자전거보유대수,거치대수,공기주입기비치여부,공기주입기유형,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
나성동_LH분양홍보관건너편2,무인대여소,,세종특별자치시 나성동 59-4,36.48118113,127.2691205,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
소담동_새샘309동앞BRT,무인대여소,,세종특별자치시 소담동 333-18,36.482649,127.297137,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
소담동_새샘216동앞BRT,무인대여소,,세종특별자치시 소담동 32-123,36.482894,127.298353,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
소담동_새샘215동앞BRT,무인대여소,,세종특별자치시 소담동 333-32,36.482212,127.297462,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
한솔동_첫마을6단지 정류장,무인대여소,,세종특별자치시 한솔동 1229,36.47792518,127.2496697,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
한솔동_첫마을6단지 상가옆,무인대여소,,세종특별자치시 한솔동 1237,36.4769158,127.2540191,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
보람동_호려울805동앞,무인대여소,,세종특별자치시 보람동 633-10,36.478607,127.295283,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
다정동_리치타워앞,무인대여소,,세종특별자치시 다정동 363-183,36.493768,127.249401,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
다정동_다정센타프라자앞,무인대여소,,세종특별자치시 다정동 981,36.49483765,127.2542363,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
나성동_포레뷰앞BRT,무인대여소,,세종특별자치시 나성동 736,36.49063835,127.2559617,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
다정동_가온1001동앞,무인대여소,,세종특별자치시 다정동 363-72,36.492507,127.254081,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
다정동_가온1201동앞,무인대여소,,세종특별자치시 다정동 363-77,36.49264,127.255052,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
다정동_가온801동앞,무인대여소,,세종특별자치시 다정동 17,36.495699,127.250118,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
나성동_스타벅스행복타워건너편BRT,무인대여소,,세종특별자치시 나성동 538-10,36.48053722,127.2625604,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
나성동_스타벅스행복타워BRT,무인대여소,,세종특별자치시 나성동 726,36.48682368,127.2577791,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
새롬동_새뜸101동옆,무인대여소,,세종특별자치시 새롬동 산83,36.482426,127.250021,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
반곡동_국책연구단지,무인대여소,,세종특별자치시 반곡동 735,36.496106,127.3031969,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
어진동_세종소방서옆,무인대여소,,세종특별자치시 어진동 710,36.50709244,127.2700678,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
어진동_한뜰302동앞,무인대여소,,세종특별자치시 어진동 710,36.50709244,127.2700678,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
도담동_도램1901동앞,무인대여소,,세종특별자치시 도담동 638,36.51568286,127.2663784,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
세종동_원수산MTB공원,무인대여소,,세종특별자치시 세종동 659-30,36.52234559,127.2671321,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
도담동_도램2004동건너편,무인대여소,,세종특별자치시 연기면 세종리 산407,36.519649,127.264262,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
도담동_늘봄초등학교,무인대여소,,세종특별자치시 도담동 688,36.51436121,127.2551313,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
어진동_홈플러스건너편,무인대여소,,세종특별자치시 도담동 843,36.508184,127.2583563,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
어진동_세종대성고등학교,무인대여소,,세종특별자치시 어진동 680,36.49713137,127.2546814,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
어진동_공정거래위원회(2동-2),무인대여소,,세종특별자치시 어진동 713,36.50237871,127.2662632,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
어진동_국토교통부 북문,무인대여소,,세종특별자치시 어진동 560,36.50491252,127.2624411,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
어진동_정부세종청사 중앙동 건너편 정류장,무인대여소,,세종특별자치시 어진동 629,36.50172658,127.2682195,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
어진동_보건복지부(10동-1),무인대여소,,세종특별자치시 어진동 721,36.50169604,127.2629551,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
어진동_교육부(14동-1),무인대여소,,세종특별자치시 어진동 579,36.49947356,127.2642734,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
어진동_문화체육관광부(15동-3),무인대여소,,세종특별자치시 어진동 650,36.49787689,127.2654335,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
보람동_세종시청 동편,무인대여소,,세종특별자치시 보람동 718,36.48046868,127.289757,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
어진동_세종비지니스센터빌딩 건너편,무인대여소,,세종특별자치시 어진동 747,36.49592829,127.265634,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
어진동_푸르지오시티앞,무인대여소,,세종특별자치시 어진동 748,36.4950241,127.2628772,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
어진동_엘큐브리빙앞,무인대여소,,세종특별자치시 어진동 669,36.49636977,127.2628392,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
어진동_세종파이낸스3차 건너편,무인대여소,,세종특별자치시 어진동 747,36.49592829,127.2656268,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
어진동_세종파이낸스3차앞,무인대여소,,세종특별자치시 어진동 666,36.49744603,127.259874,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
나성동_나릿재5단지 버스정류장,무인대여소,,세종특별자치시 나성동 801,36.49129988,127.2581797,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
나성동_현대자동차 앞,무인대여소,,세종특별자치시 나성동 761,36.490977,127.256961,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
나성동_메가타워1건너편,무인대여소,,세종특별자치시 나성동 804,36.48949254,127.258585,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
나성동_한국정책방송원동문건너편,무인대여소,,세종특별자치시 나성동 465,36.4845414,127.2622626,0:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2025-06-25,5690000,세종특별자치시
대정동 모다아울렛,무인대여소,"대전광역시 유성구 대정로5, (대정동)",대전광역시 유성구 대정동 303-2,36.31292299,127.3195794,5:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
대전보건대,무인대여소,"대전광역시 동구 충정로5, (가양동, 조일)",대전광역시 동구 가양동 88-1,36.34903934,127.4520454,5:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,14,14,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
정림삼거리,무인대여소,"대전광역시 서구 계백로1268, (정림동)",대전광역시 서구 정림동 497,36.30706462,127.3638253,5:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
가양비래공원네거리,무인대여소,"대전광역시 대덕구 우암로394, (비래동, 현대)",대전광역시 대덕구 비래동 47-1,36.35401151,127.4553977,5:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,13,13,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
갈마아파트 한마음동산,무인대여소,,대전광역시 서구 갈마동 392-6,36.34412825,127.3680142,5:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
갈마중학교(서부장로교회),무인대여소,"대전광역시 서구 신갈마로176, (갈마동, 시티팰리스)",대전광역시 서구 갈마동 338-1,36.34947519,127.3684947,5:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
머티네거리,무인대여소,"대전광역시 중구 대둔산로450, (산성동, 사랑드림)",대전광역시 중구 산성동 160-9,36.309138,127.3881505,5:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
문화초등학교네거리,무인대여소,"대전광역시 중구 유천로4, (유천동)",대전광역시 중구 유천동 168-8,36.31307115,127.3995676,5:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,10,10,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
충대병원입구(건너편),무인대여소,"대전광역시 중구 보문산로388번길9-5, (대사동)",대전광역시 중구 대사동 248-29,36.31574994,127.4182562,5:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
초록마을아파트3단지,무인대여소,,대전광역시 서구 복수동 613,36.30051981,127.3789651,5:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
건양대학교병원,무인대여소,"대전광역시 서구 계백로1059, (관저동)",대전광역시 서구 관저동 1900,36.30327399,127.3411527,5:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
지족초등학교,무인대여소,"대전광역시 유성구 노은서로222, (지족동, 열매마을삼부1단지)",대전광역시 유성구 지족동 853,36.37961105,127.3172615,5:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
외삼네거리(603동),무인대여소,"대전광역시 유성구 반석서로98, (반석동, 반석마을삼부르네상스2차6단지)",대전광역시 유성구 반석동 613,36.39317981,127.3087268,5:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
송림네거리,무인대여소,"대전광역시 유성구 송림로20, (하기동, 송림마을우미이노스빌1차2단지)",대전광역시 유성구 하기동 516,36.38742956,127.3196789,5:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,14,14,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
대덕구보건소네거리(자연애마트),무인대여소,"대전광역시 대덕구 덕암로265번길3, (덕암동)",대전광역시 대덕구 덕암동 12-1,36.44373237,127.4249678,5:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,13,13,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
석봉문화센터,무인대여소,"대전광역시 대덕구 석봉로38, (석봉동)",대전광역시 대덕구 석봉동 184-1,36.44717334,127.4264819,5:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
읍내동우편취급국,무인대여소,"대전광역시 대덕구 대전로1397, (읍내동)",대전광역시 대덕구 읍내동 251-4,36.37860875,127.4212558,5:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,12,12,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
동부평생교육원,무인대여소,,대전광역시 대덕구 법동 440-1,36.37426283,127.4283648,5:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
회덕농협(건너편),무인대여소,"대전광역시 대덕구 계족로756, (읍내동)",대전광역시 대덕구 읍내동 573-4,36.37874508,127.4271172,5:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,15,15,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
